ИНН;КПП;Название организации;Имя файла;Номер документа;Дата документа;Всего;Валюта;НДС;НДС 10%;НДС 18%;НДС 20%;Дата доставки;Статус документа;Дата тарификации;Дата изменения статуса;Подразделение;ФИО ответственного;Комментарий;Ссылка;Удален
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230327/13/1072 от 27.03.23;"=""230327/13/1072""";27.03.2023;2 022,55;RUB - Российский рубль;337,09;0,00;0,00;337,09;27.03.2023 19:31:13;Требуется подпись;;27.03.2023 17:21:44;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=9879d4a6-439c-4efb-a445-10aed5d96283&documentId=3a65382a-fb8d-4ee5-9b3b-6fd11ef9ffc0;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230327/76/0001 от 27.03.23;"=""230327/76/0001""";27.03.2023;382,44;RUB - Российский рубль;63,74;0,00;0,00;63,74;15.04.2023 18:28:15;Требуется подпись;;15.04.2023 14:29:34;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=c37d1926-9897-40bf-9d71-58c12093de27&documentId=149094f1-d538-49c5-a3e4-27927aac0975;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230327/10/0001 от 27.03.23;"=""230327/10/0001""";27.03.2023;84 579,94;RUB - Российский рубль;14 096,65;0,00;0,00;14 096,65;27.03.2023 11:55:19;Требуется подпись;;27.03.2023 08:09:09;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=5de3efba-0752-4d0c-ba37-6d73c3929ab3&documentId=d3765f07-d4e8-430b-ab4a-986130fb8364;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230327/16/0068 от 27.03.23;"=""230327/16/0068""";27.03.2023;130 769,24;RUB - Российский рубль;21 794,91;0,00;0,00;21 794,91;27.03.2023 09:19:41;Требуется подпись;;27.03.2023 05:21:44;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=b0d8448c-5b53-4ce0-bf2e-4f41a8dcb529&documentId=f73919d1-dd09-4189-9b2f-c7d6d0a14d09;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230327/39/1816 от 27.03.23;"=""230327/39/1816""";27.03.2023;1 960,78;RUB - Российский рубль;326,80;0,00;0,00;326,80;27.03.2023 20:37:09;Требуется подпись;;27.03.2023 17:23:49;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=601bfaac-49be-40db-b86f-c73506345a6f&documentId=679e8276-61a2-4630-be2b-e8b6fe4977c9;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230328/01/0519 от 28.03.23;"=""230328/01/0519""";28.03.2023;7 655,45;RUB - Российский рубль;1 275,91;0,00;0,00;1 275,91;28.03.2023 17:50:36;Требуется подпись;;28.03.2023 14:07:04;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=8fadbd3f-3ca0-48d2-b3a9-3d3d294d51d2&documentId=070430d8-ccff-4959-b09f-6dd42d706e95;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230328/44/0001 от 28.03.23;"=""230328/44/0001""";28.03.2023;7 081,58;RUB - Российский рубль;1 180,26;0,00;0,00;1 180,26;28.03.2023 06:17:53;Требуется подпись;;28.03.2023 04:21:56;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=143a4432-6815-4fd8-9662-c418f1312f9e&documentId=4c89b69e-2d27-497d-9661-8b74a99e08ce;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230328/66/0001 от 28.03.23;"=""230328/66/0001""";28.03.2023;1 246,55;RUB - Российский рубль;207,76;0,00;0,00;207,76;28.03.2023 06:44:47;Требуется подпись;;28.03.2023 04:22:01;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=b7f4676f-0308-4db6-ae8b-fcb846f48462&documentId=68ca69cc-c159-4cae-ab07-259a39ab0307;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230328/28/0209 от 28.03.23;"=""230328/28/0209""";28.03.2023;1 845,49;RUB - Российский рубль;307,58;0,00;0,00;307,58;28.03.2023 20:40:05;Требуется подпись;;28.03.2023 16:51:25;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=ba6d1072-fab7-4db0-8fe8-27c8966134e1&documentId=aad36bc7-664b-41fd-85fa-f2b916dd4739;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230328/39/0954 от 28.03.23;"=""230328/39/0954""";28.03.2023;17,18;RUB - Российский рубль;2,86;0,00;0,00;2,86;28.03.2023 17:37:20;Требуется подпись;;28.03.2023 13:48:18;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=6014dd57-7658-424a-9cae-48ef8a8fd384&documentId=985bd00d-c439-4595-8cba-cfaa3ee2f115;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230328/76/0001 от 28.03.23;"=""230328/76/0001""";28.03.2023;6 487,20;RUB - Российский рубль;1 081,20;0,00;0,00;1 081,20;28.03.2023 12:28:31;Требуется подпись;;28.03.2023 08:31:08;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=282b5462-4058-46ee-95b1-7aee5a404b1e&documentId=edafec9f-5bcf-4801-9992-d0254cf3f4a6;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230328/72/0002 от 28.03.23;"=""230328/72/0002""";28.03.2023;2 660,90;RUB - Российский рубль;443,48;0,00;0,00;443,48;28.03.2023 09:56:31;Требуется подпись;;28.03.2023 05:59:48;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=bb691f47-61dc-4dc3-af51-5877f6ff4a34&documentId=708c7b5a-99fa-4a05-8f15-66b6e4683ae8;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230328/76/0003 от 28.03.23;"=""230328/76/0003""";28.03.2023;7 309,80;RUB - Российский рубль;1 218,30;0,00;0,00;1 218,30;15.04.2023 18:28:20;Требуется подпись;;15.04.2023 14:29:34;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=14f9fb95-3a96-4af7-93b7-921087233195&documentId=b9174402-8305-4e3c-affa-5c1f56cfb6df;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230329/39/1911 от 29.03.23;"=""230329/39/1911""";29.03.2023;677,10;RUB - Российский рубль;112,85;0,00;0,00;112,85;29.03.2023 20:33:53;Требуется подпись;;29.03.2023 16:48:16;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=27d86f51-ba56-4d9d-a8c6-cfbe408180fb&documentId=d1cc13ea-8666-4a9b-8f69-f8c1faf2ad5d;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230329/43/0041 от 29.03.23;"=""230329/43/0041""";29.03.2023;171,98;RUB - Российский рубль;28,66;0,00;0,00;28,66;29.03.2023 10:50:16;Требуется подпись;;29.03.2023 07:02:22;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=88f41470-d917-43d7-82a7-9993ed22fe64&documentId=2d3e67e4-e3e3-4baf-9d3e-d2896ebc73d7;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230329/76/0002 от 29.03.23;"=""230329/76/0002""";29.03.2023;727,01;RUB - Российский рубль;121,17;0,00;0,00;121,17;15.04.2023 18:28:22;Требуется подпись;;15.04.2023 14:29:39;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=bcb20a9f-a055-482c-885d-d49c55d318dc&documentId=7b5963ce-b0b9-416e-b668-e62fe5cbddec;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230329/13/1190 от 29.03.23;"=""230329/13/1190""";29.03.2023;366,10;RUB - Российский рубль;61,02;0,00;0,00;61,02;29.03.2023 19:15:06;Требуется подпись;;29.03.2023 15:25:42;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=cdb05591-e2a9-400f-a319-3dfda22f7f94&documentId=29026668-0842-4562-bb54-3a42234825de;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230330/16/1606 от 30.03.23;"=""230330/16/1606""";30.03.2023;375,18;RUB - Российский рубль;62,53;0,00;0,00;62,53;31.03.2023 07:01:45;Требуется подпись;;31.03.2023 03:05:04;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=993a4041-769b-4ebb-8411-35b92b756622&documentId=9741be2d-e816-4cb4-bd4d-37cd85f88b3b;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230330/76/0001 от 30.03.23;"=""230330/76/0001""";30.03.2023;2 678,03;RUB - Российский рубль;446,34;0,00;0,00;446,34;30.03.2023 15:44:23;Требуется подпись;;30.03.2023 11:44:59;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=a628970a-be4f-4b65-a729-b250264ca3e9&documentId=89e5bbe0-cc1a-4c90-8fb9-7005695f0f04;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230330/37/1840 от 30.03.23;"=""230330/37/1840""";30.03.2023;2 008,75;RUB - Российский рубль;334,79;0,00;0,00;334,79;01.04.2023 09:03:49;Требуется подпись;;01.04.2023 05:18:41;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=aa1ada6f-c035-46fc-b58e-c82db20e38bd&documentId=51bcd56a-572b-4e5e-abd4-bdfef9b77662;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230330/37/1841 от 30.03.23;"=""230330/37/1841""";30.03.2023;21 527,14;RUB - Российский рубль;3 587,89;0,00;0,00;3 587,89;01.04.2023 09:03:52;Требуется подпись;;01.04.2023 05:18:41;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=7a404ad0-c45b-4365-80ba-46dc78aad0ba&documentId=aa810cd8-0028-4187-a0bb-fbeee21d22e6;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230330/10/2446 от 30.03.23;"=""230330/10/2446""";30.03.2023;2 602,26;RUB - Российский рубль;433,71;0,00;0,00;433,71;01.04.2023 21:05:55;Требуется подпись;;01.04.2023 17:06:14;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=811aa6d7-82a5-4a1b-ae38-473372e2bf17&documentId=897b3dbf-22d2-4f65-9d9a-5c88e5963acd;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230330/10/2447 от 30.03.23;"=""230330/10/2447""";30.03.2023;1 147,32;RUB - Российский рубль;191,22;0,00;0,00;191,22;01.04.2023 21:06:58;Требуется подпись;;01.04.2023 17:20:21;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=ff6c62de-a7ef-43df-a1b7-987ae6583700&documentId=cc833a14-d937-4549-ad14-2224153b57aa;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230331/13/0820 от 31.03.23;"=""230331/13/0820""";31.03.2023;1 167,38;RUB - Российский рубль;194,57;0,00;0,00;194,57;31.03.2023 16:47:56;Требуется подпись;;31.03.2023 12:51:56;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=cd592643-228e-40aa-99ed-59c5ba4fe678&documentId=640fd029-0688-404a-94dd-38a67a906bba;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230331/13/1413 от 31.03.23;"=""230331/13/1413""";31.03.2023;5 258,81;RUB - Российский рубль;876,47;0,00;0,00;876,47;31.03.2023 20:35:10;Требуется подпись;;02.04.2023 12:03:01;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=45b1aa05-40f2-4f95-8ca6-58bf8dc72a3c&documentId=2f7c815f-5eaf-4f2a-ad6c-d588fb194947;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230331/13/1280 от 31.03.23;"=""230331/13/1280""";31.03.2023;485,30;RUB - Российский рубль;80,88;0,00;0,00;80,88;31.03.2023 19:31:09;Требуется подпись;;31.03.2023 15:44:51;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=534495e9-ce0b-423a-bcc7-181653b514d6&documentId=1d7c91eb-87ab-4f15-896d-a735200957ac;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230331/76/0001 от 31.03.23;"=""230331/76/0001""";31.03.2023;1 259,19;RUB - Российский рубль;209,87;0,00;0,00;209,87;15.04.2023 18:29:21;Требуется подпись;;15.04.2023 14:29:43;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=e491e4e0-e868-43c6-a61f-165c378c156a&documentId=9d6c2862-15d2-4e60-8048-16a0ccbb0f3f;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230331/18/0001 от 31.03.23;"=""230331/18/0001""";31.03.2023;4 297,14;RUB - Российский рубль;716,20;0,00;0,00;716,20;31.03.2023 12:03:01;Требуется подпись;;31.03.2023 08:03:16;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=f7b76157-695f-46af-9fc4-34284a6b5d9b&documentId=4caf1d24-affd-48a3-bac7-c2c0de74e138;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230331/13/1333 от 31.03.23;"=""230331/13/1333""";31.03.2023;456,93;RUB - Российский рубль;76,16;0,00;0,00;76,16;31.03.2023 19:57:46;Требуется подпись;;31.03.2023 16:15:10;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=e50be853-ad7c-4746-a3af-92c85f8bd6f8&documentId=6b129e57-3a9d-4731-9089-e2ae2b0fbc86;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230331/39/1864 от 31.03.23;"=""230331/39/1864""";31.03.2023;4 793,91;RUB - Российский рубль;798,99;0,00;0,00;798,99;31.03.2023 20:26:11;Требуется подпись;;31.03.2023 16:26:20;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=1c5d6bcc-59c5-400b-8058-1f98ed035aab&documentId=07d6a507-cfb4-4836-8ed3-aae9c5f0072d;
